ANO;UF;Município;IDHM;IDHM_E;IDHM_L;IDHM_R
2010;33;COMENDADOR LEVY GASPARIAN;0,685;0,605;0,785;0,676
2010;33;CAMPOS DOS GOYTACAZES;0,716;0,619;0,830;0,715
2010;33;CANTAGALO;0,709;0,614;0,822;0,705
2010;33;CARDOSO MOREIRA;0,648;0,534;0,782;0,653
2010;33;CARMO;0,696;0,608;0,813;0,683
2010;33;CASIMIRO DE ABREU;0,726;0,642;0,811;0,734
2010;33;CONCEIÇÃO DE MACABU;0,712;0,642;0,806;0,698
2010;33;CORDEIRO;0,729;0,649;0,826;0,724
2010;33;DUAS BARRAS;0,659;0,534;0,790;0,677
2010;33;DUQUE DE CAXIAS;0,711;0,624;0,833;0,692
2010;33;ENGENHEIRO PAULO DE FRONTIN;0,722;0,694;0,805;0,674
2010;33;GUAPIMIRIM;0,698;0,604;0,812;0,692
2010;33;IGUABA GRANDE;0,761;0,704;0,841;0,744
2010;33;ITABORAÍ;0,693;0,593;0,813;0,690
2010;33;ITAGUAÍ;0,715;0,638;0,814;0,703
2010;33;ITALVA;0,688;0,595;0,792;0,692
2010;33;ITAOCARA;0,713;0,635;0,820;0,696
2010;33;ITAPERUNA;0,730;0,649;0,837;0,716
2010;33;ITATIAIA;0,737;0,652;0,836;0,735
2010;33;JAPERI;0,659;0,555;0,809;0,637
2010;33;LAJE DO MURIAÉ;0,668;0,575;0,800;0,649
2010;33;MACAÉ;0,764;0,681;0,828;0,792
2010;33;MACUCO;0,703;0,631;0,801;0,687
2010;33;MAGÉ;0,709;0,626;0,832;0,685
2010;33;MANGARATIBA;0,753;0,676;0,845;0,746
2010;33;MARICÁ;0,765;0,692;0,850;0,761
2010;33;MENDES;0,736;0,700;0,806;0,707
2010;33;MESQUITA;0,737;0,678;0,839;0,704
2010;33;MIGUEL PEREIRA;0,745;0,675;0,828;0,740
2010;33;MIRACEMA;0,713;0,646;0,805;0,696
2010;33;NATIVIDADE;0,730;0,683;0,806;0,707
2010;33;NILÓPOLIS;0,753;0,716;0,817;0,731
2010;33;NITERÓI;0,837;0,773;0,854;0,887
2010;33;NOVA FRIBURGO;0,745;0,645;0,846;0,758
2010;33;NOVA IGUAÇU;0,713;0,641;0,818;0,691
2010;33;PARACAMBI;0,720;0,666;0,812;0,689
2010;33;PARAÍBA DO SUL;0,702;0,610;0,812;0,697
2010;33;PARATY;0,693;0,544;0,842;0,726
2010;33;PATY DO ALFERES;0,671;0,549;0,806;0,683
2010;33;PETRÓPOLIS;0,745;0,639;0,847;0,763
2010;33;PINHEIRAL;0,715;0,643;0,801;0,709
2010;33;PIRAÍ;0,708;0,620;0,803;0,714
2010;33;PORCIÚNCULA;0,697;0,606;0,802;0,698
2010;33;PORTO REAL;0,713;0,645;0,817;0,688
2010;33;QUATIS;0,690;0,603;0,806;0,676
2010;33;QUEIMADOS;0,680;0,589;0,810;0,659
2010;33;QUISSAMÃ;0,704;0,610;0,821;0,698
2010;33;RESENDE;0,768;0,709;0,839;0,762
2010;33;RIO BONITO;0,710;0,620;0,819;0,705
2010;33;RIO CLARO;0,683;0,567;0,801;0,700
2010;33;RIO DAS FLORES;0,680;0,575;0,822;0,664
2010;33;RIO DAS OSTRAS;0,773;0,689;0,854;0,784
2010;33;RIO DE JANEIRO;0,799;0,719;0,845;0,840
2010;33;SANTA MARIA MADALENA;0,668;0,556;0,797;0,672
2010;33;SANTO ANTÔNIO DE PÁDUA;0,718;0,648;0,806;0,709
2010;33;SÃO FRANCISCO DE ITABAPOANA;0,639;0,533;0,791;0,618
2010;33;SÃO FIDÉLIS;0,691;0,611;0,787;0,685
2010;33;SÃO GONÇALO;0,739;0,681;0,833;0,711
2010;33;SÃO JOÃO DA BARRA;0,671;0,551;0,800;0,686
2010;33;SÃO JOÃO DE MERITI;0,719;0,646;0,831;0,693
2010;33;SÃO JOSÉ DE UBÁ;0,652;0,548;0,798;0,633
2010;33;SÃO JOSÉ DO VALE DO RIO PRETO;0,660;0,533;0,806;0,670
2010;33;SÃO PEDRO DA ALDEIA;0,712;0,626;0,801;0,721
2010;33;SÃO SEBASTIÃO DO ALTO;0,646;0,536;0,789;0,638
2010;33;SAPUCAIA;0,675;0,561;0,804;0,682
2010;33;SAQUAREMA;0,709;0,621;0,804;0,714
2010;33;SEROPÉDICA;0,713;0,648;0,805;0,695
2010;33;SILVA JARDIM;0,654;0,536;0,793;0,657
2010;33;SUMIDOURO;0,611;0,436;0,796;0,658
2010;33;TANGUÁ;0,654;0,548;0,793;0,644
2010;33;TERESÓPOLIS;0,730;0,605;0,855;0,752
2010;33;TRAJANO DE MORAES;0,667;0,547;0,813;0,668
2010;33;TRÊS RIOS;0,725;0,656;0,801;0,725
2010;33;VALENÇA;0,738;0,666;0,848;0,713
2010;33;VARRE-SAI;0,659;0,555;0,810;0,636
2010;33;VASSOURAS;0,714;0,624;0,813;0,719
2010;33;VOLTA REDONDA;0,771;0,720;0,833;0,763
2010;35;ADAMANTINA;0,790;0,750;0,852;0,772
2010;35;ADOLFO;0,730;0,648;0,844;0,710
2010;35;AGUAÍ;0,715;0,606;0,858;0,703
2010;35;ÁGUAS DA PRATA;0,781;0,716;0,886;0,750
2010;35;ÁGUAS DE LINDÓIA;0,745;0,675;0,846;0,725
2010;35;ÁGUAS DE SANTA BÁRBARA;0,757;0,695;0,840;0,744
2010;35;ÁGUAS DE SÃO PEDRO;0,854;0,825;0,890;0,849
2010;35;AGUDOS;0,745;0,694;0,845;0,705
2010;35;ALAMBARI;0,712;0,658;0,805;0,682
2010;35;ALFREDO MARCONDES;0,741;0,710;0,840;0,682
2010;35;ALTAIR;0,687;0,581;0,800;0,698
2010;35;ALTINÓPOLIS;0,730;0,635;0,843;0,726
2010;35;ALTO ALEGRE;0,700;0,616;0,817;0,683
2010;35;ALUMÍNIO;0,766;0,732;0,841;0,729
2010;35;ÁLVARES FLORENCE;0,728;0,683;0,806;0,701
2010;35;ÁLVARES MACHADO;0,758;0,732;0,834;0,712
2010;35;ÁLVARO DE CARVALHO;0,688;0,605;0,805;0,669
2010;35;ALVINLÂNDIA;0,722;0,659;0,791;0,721
2010;35;AMERICANA;0,811;0,760;0,876;0,800
2010;35;AMÉRICO BRASILIENSE;0,751;0,701;0,852;0,709
2010;35;AMÉRICO DE CAMPOS;0,745;0,708;0,817;0,715
2010;35;AMPARO;0,785;0,711;0,871;0,780
2010;35;ANALÂNDIA;0,754;0,668;0,861;0,745
2010;35;ANDRADINA;0,779;0,702;0,885;0,762
2010;35;ANGATUBA;0,719;0,648;0,827;0,693
2010;35;ANHEMBI;0,721;0,637;0,863;0,681
2010;35;ANHUMAS;0,741;0,706;0,845;0,683
2010;35;APARECIDA;0,755;0,706;0,828;0,735
2010;35;APARECIDA D'OESTE;0,721;0,670;0,804;0,697
2010;35;APIAÍ;0,710;0,647;0,835;0,662
2010;35;ARAÇARIGUAMA;0,704;0,597;0,814;0,717
2010;35;ARAÇATUBA;0,788;0,744;0,841;0,782
2010;35;ARAÇOIABA DA SERRA;0,776;0,723;0,860;0,751
2010;35;ARAMINA;0,740;0,656;0,856;0,723
2010;35;ARANDU;0,685;0,592;0,806;0,675
2010;35;ARAPEÍ;0,680;0,612;0,812;0,634
2010;35;ARARAQUARA;0,815;0,782;0,877;0,788
2010;35;ARARAS;0,781;0,728;0,859;0,763
2010;35;ARCO-ÍRIS;0,722;0,694;0,809;0,671
2010;35;AREALVA;0,744;0,683;0,840;0,718
2010;35;AREIAS;0,697;0,672;0,803;0,627
2010;35;AREIÓPOLIS;0,695;0,594;0,823;0,686
2010;35;ARIRANHA;0,733;0,663;0,813;0,730
2010;35;ARTUR NOGUEIRA;0,749;0,681;0,827;0,745
2010;35;ARUJÁ;0,784;0,730;0,866;0,761
2010;35;ASPÁSIA;0,735;0,657;0,864;0,699
2010;35;ASSIS;0,805;0,781;0,865;0,771
2010;35;ATIBAIA;0,765;0,670;0,851;0,786
2010;35;AURIFLAMA;0,773;0,738;0,840;0,746
2010;35;AVAÍ;0,714;0,650;0,830;0,674
2010;35;AVANHANDAVA;0,705;0,623;0,817;0,688
2010;35;AVARÉ;0,767;0,695;0,866;0,751
2010;35;BADY BASSITT;0,746;0,701;0,805;0,737
2010;35;BALBINOS;0,669;0,537;0,809;0,690
2010;35;BÁLSAMO;0,756;0,695;0,835;0,746
2010;35;BANANAL;0,733;0,653;0,872;0,693
2010;35;BARÃO DE ANTONINA;0,711;0,649;0,820;0,676
2010;35;BARBOSA;0,699;0,599;0,843;0,676
2010;35;BARIRI;0,750;0,662;0,867;0,736
2010;35;BARRA BONITA;0,788;0,739;0,869;0,762
2010;35;BARRA DO CHAPÉU;0,660;0,599;0,779;0,617
2010;35;BARRA DO TURVO;0,641;0,532;0,792;0,625
2010;35;BARRETOS;0,789;0,738;0,875;0,762
2010;35;BARRINHA;0,725;0,646;0,829;0,711
2010;35;BARUERI;0,786;0,708;0,866;0,791
2010;35;BASTOS;0,751;0,718;0,848;0,696
2010;35;BATATAIS;0,761;0,685;0,840;0,766
2010;35;BAURU;0,801;0,752;0,854;0,800
2010;35;BEBEDOURO;0,780;0,735;0,853;0,756
2010;35;BENTO DE ABREU;0,744;0,712;0,820;0,706
2010;35;BERNARDINO DE CAMPOS;0,734;0,662;0,838;0,713
2010;35;BERTIOGA;0,730;0,654;0,817;0,727
2010;35;BILAC;0,768;0,722;0,845;0,743
2010;35;BIRIGUI;0,780;0,734;0,869;0,743
2010;35;BIRITIBA-MIRIM;0,712;0,640;0,795;0,710
2010;35;BOA ESPERANÇA DO SUL;0,681;0,562;0,811;0,692
2010;35;BOCAINA;0,742;0,656;0,840;0,741
2010;35;BOFETE;0,705;0,609;0,821;0,700
2010;35;BOITUVA;0,780;0,728;0,861;0,757
2010;35;BOM JESUS DOS PERDÕES;0,713;0,631;0,802;0,716
2010;35;BOM SUCESSO DE ITARARÉ;0,660;0,613;0,775;0,605
2010;35;BORÁ;0,746;0,675;0,863;0,712
2010;35;BORACÉIA;0,754;0,685;0,866;0,723
2010;35;BORBOREMA;0,730;0,658;0,831;0,710
2010;35;BOREBI;0,705;0,615;0,846;0,674
2010;35;BOTUCATU;0,800;0,746;0,869;0,790
2010;35;BRAGANÇA PAULISTA;0,776;0,704;0,861;0,772
2010;35;BRAÚNA;0,737;0,664;0,830;0,725
2010;35;BREJO ALEGRE;0,710;0,618;0,826;0,702
2010;35;BRODOWSKI;0,755;0,675;0,864;0,738
2010;35;BROTAS;0,740;0,688;0,815;0,724
2010;35;BURI;0,667;0,578;0,799;0,642
2010;35;BURITAMA;0,763;0,720;0,839;0,736
2010;35;BURITIZAL;0,735;0,643;0,830;0,743
2010;35;CABRÁLIA PAULISTA;0,694;0,619;0,811;0,667
2010;35;CABREÚVA;0,738;0,678;0,828;0,717
2010;35;CAÇAPAVA;0,788;0,755;0,858;0,754
2010;35;CACHOEIRA PAULISTA;0,764;0,728;0,837;0,733
2010;35;CACONDE;0,720;0,620;0,858;0,701
2010;35;CAFELÂNDIA;0,742;0,661;0,867;0,714
2010;35;CAIABU;0,729;0,691;0,823;0,682
2010;35;CAIEIRAS;0,781;0,749;0,861;0,740
2010;35;CAIUÁ;0,697;0,635;0,802;0,665
2010;35;CAJAMAR;0,728;0,668;0,810;0,713
2010;35;CAJATI;0,694;0,611;0,832;0,658
2010;35;CAJOBI;0,734;0,674;0,822;0,714
2010;35;CAJURU;0,713;0,633;0,825;0,693
2010;35;CAMPINA DO MONTE ALEGRE;0,717;0,634;0,846;0,687
2010;35;CAMPINAS;0,805;0,731;0,860;0,829
2010;35;CAMPO LIMPO PAULISTA;0,769;0,739;0,840;0,733
2010;35;CAMPOS DO JORDÃO;0,749;0,648;0,852;0,761
2010;35;CAMPOS NOVOS PAULISTA;0,706;0,638;0,824;0,670
2010;35;CANANÉIA;0,720;0,649;0,851;0,677
2010;35;CANAS;0,704;0,677;0,797;0,646
2010;35;CÂNDIDO MOTA;0,747;0,704;0,845;0,701
2010;35;CÂNDIDO RODRIGUES;0,789;0,762;0,863;0,747
2010;35;CANITAR;0,680;0,605;0,791;0,658
2010;35;CAPÃO BONITO;0,721;0,671;0,826;0,675
2010;35;CAPELA DO ALTO;0,699;0,617;0,823;0,673
2010;35;CAPIVARI;0,750;0,669;0,848;0,744
2010;35;CARAGUATATUBA;0,759;0,705;0,845;0,735
2010;35;CARAPICUÍBA;0,749;0,693;0,842;0,721
2010;35;CARDOSO;0,722;0,636;0,853;0,695
2010;35;CASA BRANCA;0,730;0,640;0,835;0,727
2010;35;CÁSSIA DOS COQUEIROS;0,734;0,673;0,864;0,680
2010;35;CASTILHO;0,731;0,686;0,827;0,688
2010;35;CATANDUVA;0,785;0,740;0,853;0,767
2010;35;CATIGUÁ;0,751;0,676;0,852;0,734
2010;35;CEDRAL;0,766;0,689;0,872;0,749
2010;35;CERQUEIRA CÉSAR;0,729;0,666;0,821;0,710
2010;35;CERQUILHO;0,782;0,739;0,854;0,758
2010;35;CESÁRIO LANGE;0,706;0,611;0,804;0,715
2010;35;CHARQUEADA;0,736;0,675;0,820;0,720
2010;35;CLEMENTINA;0,725;0,660;0,821;0,704
2010;35;COLINA;0,757;0,712;0,845;0,720
2010;35;COLÔMBIA;0,710;0,647;0,802;0,689
2010;35;CONCHAL;0,708;0,614;0,827;0,699
2010;35;CONCHAS;0,736;0,658;0,837;0,725
2010;35;CORDEIRÓPOLIS;0,758;0,674;0,858;0,754
2010;35;COROADOS;0,719;0,648;0,816;0,704
2010;35;CORONEL MACEDO;0,690;0,619;0,811;0,653
2010;35;CORUMBATAÍ;0,754;0,700;0,841;0,728
2010;35;COSMÓPOLIS;0,769;0,697;0,876;0,746
2010;35;COSMORAMA;0,722;0,630;0,849;0,705
2010;35;COTIA;0,780;0,707;0,851;0,789
2010;35;CRAVINHOS;0,756;0,683;0,857;0,737
2010;35;CRISTAIS PAULISTA;0,734;0,682;0,802;0,723
2010;35;CRUZÁLIA;0,774;0,778;0,853;0,698
2010;35;CRUZEIRO;0,788;0,758;0,871;0,742
2010;35;CUBATÃO;0,737;0,681;0,821;0,716
2010;35;CUNHA;0,684;0,576;0,826;0,672
2010;35;DESCALVADO;0,760;0,687;0,865;0,740
2010;35;DIADEMA;0,757;0,716;0,844;0,717
2010;35;DIRCE REIS;0,741;0,704;0,842;0,686
2010;35;DIVINOLÂNDIA;0,734;0,645;0,850;0,720
2010;35;DOBRADA;0,718;0,655;0,818;0,691
2010;35;DOIS CÓRREGOS;0,725;0,616;0,853;0,725
2010;35;DOLCINÓPOLIS;0,742;0,709;0,825;0,699
2010;35;DOURADO;0,738;0,689;0,811;0,718
2010;35;DRACENA;0,776;0,737;0,842;0,752
2010;35;DUARTINA;0,748;0,698;0,837;0,716
2010;35;DUMONT;0,744;0,674;0,849;0,720
2010;35;ECHAPORÃ;0,745;0,690;0,834;0,719
2010;35;ELDORADO;0,691;0,615;0,847;0,633
2010;35;ELIAS FAUSTO;0,695;0,583;0,822;0,701
2010;35;ELISIÁRIO;0,747;0,712;0,825;0,711
2010;35;EMBAÚBA;0,730;0,641;0,840;0,723
2010;35;EMBU;0,735;0,676;0,839;0,700
2010;35;EMBU-GUAÇU;0,749;0,708;0,834;0,713
2010;35;EMILIANÓPOLIS;0,727;0,691;0,805;0,690
2010;35;ENGENHEIRO COELHO;0,732;0,668;0,815;0,720
2010;35;ESPÍRITO SANTO DO PINHAL;0,787;0,712;0,872;0,784
2010;35;ESPÍRITO SANTO DO TURVO;0,696;0,609;0,819;0,675
2010;35;ESTRELA D'OESTE;0,760;0,705;0,873;0,712
2010;35;ESTRELA DO NORTE;0,740;0,714;0,818;0,693
2010;35;EUCLIDES DA CUNHA PAULISTA;0,704;0,655;0,802;0,663
2010;35;FARTURA;0,732;0,648;0,867;0,699
2010;35;FERNANDÓPOLIS;0,797;0,758;0,872;0,767
2010;35;FERNANDO PRESTES;0,758;0,680;0,859;0,746
2010;35;FERNÃO;0,703;0,617;0,843;0,668
2010;35;FERRAZ DE VASCONCELOS;0,738;0,703;0,828;0,691
2010;35;FLORA RICA;0,727;0,723;0,796;0,668
2010;35;FLOREAL;0,747;0,726;0,808;0,710
2010;35;FLÓRIDA PAULISTA;0,715;0,646;0,807;0,702
2010;35;FLORÍNIA;0,713;0,652;0,820;0,678
2010;35;FRANCA;0,780;0,753;0,842;0,749
2010;35;FRANCISCO MORATO;0,703;0,647;0,815;0,659
2010;35;FRANCO DA ROCHA;0,731;0,654;0,852;0,702
2010;35;GABRIEL MONTEIRO;0,763;0,762;0,809;0,721
2010;35;GÁLIA;0,709;0,634;0,823;0,684
2010;35;GARÇA;0,769;0,728;0,849;0,737
2010;35;GASTÃO VIDIGAL;0,723;0,635;0,817;0,727
2010;35;GAVIÃO PEIXOTO;0,719;0,676;0,802;0,687
2010;35;GENERAL SALGADO;0,747;0,702;0,808;0,734
2010;35;GETULINA;0,717;0,652;0,813;0,696
2010;35;GLICÉRIO;0,735;0,630;0,858;0,735
2010;35;GUAIÇARA;0,739;0,679;0,853;0,697
2010;35;GUAIMBÊ;0,728;0,689;0,830;0,675
2010;35;GUAÍRA;0,753;0,683;0,824;0,759
2010;35;GUAPIAÇU;0,725;0,605;0,866;0,728
2010;35;GUAPIARA;0,675;0,602;0,806;0,634
2010;35;GUARÁ;0,718;0,630;0,826;0,710
2010;35;GUARAÇAÍ;0,719;0,663;0,803;0,699
2010;35;GUARACI;0,737;0,682;0,840;0,698
2010;35;GUARANI D'OESTE;0,732;0,714;0,806;0,682
2010;35;GUARANTÃ;0,713;0,623;0,832;0,698
2010;35;GUARARAPES;0,763;0,726;0,840;0,727
2010;35;GUARAREMA;0,731;0,656;0,817;0,729
2010;35;GUARATINGUETÁ;0,798;0,751;0,886;0,764
2010;35;GUAREÍ;0,687;0,583;0,805;0,692
2010;35;GUARIBA;0,719;0,645;0,811;0,712
2010;35;GUARUJÁ;0,751;0,679;0,854;0,729
2010;35;GUARULHOS;0,763;0,717;0,831;0,746
2010;35;GUATAPARÁ;0,743;0,688;0,822;0,724
2010;35;GUZOLÂNDIA;0,697;0,621;0,808;0,676
2010;35;HERCULÂNDIA;0,727;0,698;0,809;0,680
2010;35;HOLAMBRA;0,793;0,698;0,878;0,815
2010;35;HORTOLÂNDIA;0,756;0,703;0,859;0,716
2010;35;IACANGA;0,745;0,675;0,851;0,721
2010;35;IACRI;0,733;0,655;0,857;0,701
2010;35;IARAS;0,674;0,543;0,848;0,664
2010;35;IBATÉ;0,703;0,627;0,814;0,681
2010;35;IBIRÁ;0,740;0,650;0,841;0,741
2010;35;IBIRAREMA;0,708;0,628;0,817;0,692
2010;35;IBITINGA;0,747;0,667;0,846;0,738
2010;35;IBIÚNA;0,710;0,614;0,832;0,700
2010;35;ICÉM;0,720;0,646;0,806;0,716
2010;35;IEPÊ;0,736;0,700;0,814;0,700
2010;35;IGARAÇU DO TIETÊ;0,727;0,664;0,838;0,691
2010;35;IGARAPAVA;0,768;0,671;0,835;0,809
2010;35;IGARATÁ;0,711;0,616;0,855;0,683
2010;35;IGUAPE;0,726;0,653;0,847;0,691
2010;35;ILHABELA;0,756;0,693;0,843;0,739
2010;35;ILHA COMPRIDA;0,725;0,666;0,823;0,696
2010;35;ILHA SOLTEIRA;0,812;0,782;0,871;0,786
2010;35;INDAIATUBA;0,788;0,738;0,837;0,791
2010;35;INDIANA;0,761;0,733;0,843;0,714
2010;35;INDIAPORÃ;0,751;0,710;0,835;0,714
2010;35;INÚBIA PAULISTA;0,759;0,750;0,849;0,688
2010;35;IPAUSSU;0,727;0,650;0,828;0,713
2010;35;IPERÓ;0,719;0,672;0,814;0,680
2010;35;IPEÚNA;0,753;0,685;0,845;0,737
2010;35;IPIGUÁ;0,730;0,666;0,839;0,696
2010;35;IPORANGA;0,703;0,668;0,816;0,637
2010;35;IPUÃ;0,749;0,654;0,848;0,759
2010;35;IRACEMÁPOLIS;0,776;0,729;0,863;0,742
2010;35;IRAPUÃ;0,713;0,624;0,844;0,688
2010;35;IRAPURU;0,712;0,622;0,839;0,691
2010;35;ITABERÁ;0,693;0,636;0,803;0,652
2010;35;ITAÍ;0,713;0,630;0,830;0,692
2010;35;ITAJOBI;0,730;0,644;0,832;0,727
2010;35;ITAJU;0,705;0,613;0,823;0,696
2010;35;ITANHAÉM;0,745;0,701;0,823;0,716
2010;35;ITAÓCA;0,680;0,637;0,787;0,627
2010;35;ITAPECERICA DA SERRA;0,742;0,687;0,852;0,699
2010;35;ITAPETININGA;0,763;0,705;0,864;0,728
2010;35;ITAPEVA;0,732;0,697;0,803;0,702
2010;35;ITAPEVI;0,735;0,677;0,855;0,687
2010;35;ITAPIRA;0,762;0,692;0,852;0,750
2010;35;ITAPIRAPUÃ PAULISTA;0,661;0,594;0,816;0,595
2010;35;ITÁPOLIS;0,744;0,667;0,836;0,738
2010;35;ITAPORANGA;0,719;0,653;0,835;0,681
2010;35;ITAPUÍ;0,725;0,633;0,841;0,716
2010;35;ITAPURA;0,720;0,673;0,813;0,682
2010;35;ITAQUAQUECETUBA;0,714;0,648;0,844;0,665
2010;35;ITARARÉ;0,703;0,649;0,803;0,668
2010;35;ITARIRI;0,677;0,577;0,837;0,642
2010;35;ITATIBA;0,778;0,708;0,844;0,788
2010;35;ITATINGA;0,706;0,610;0,841;0,685
2010;35;ITIRAPINA;0,724;0,636;0,813;0,734
2010;35;ITIRAPUÃ;0,707;0,636;0,826;0,673
2010;35;ITOBI;0,717;0,646;0,820;0,697
2010;35;ITU;0,773;0,692;0,854;0,782
2010;35;ITUPEVA;0,762;0,699;0,844;0,750
2010;35;ITUVERAVA;0,765;0,694;0,841;0,768
2010;35;JABORANDI;0,711;0,627;0,845;0,679
2010;35;JABOTICABAL;0,778;0,710;0,851;0,778
2010;35;JACAREÍ;0,777;0,749;0,837;0,749
2010;35;JACI;0,723;0,659;0,818;0,700
2010;35;JACUPIRANGA;0,717;0,644;0,832;0,687
2010;35;JAGUARIÚNA;0,784;0,715;0,862;0,782
2010;35;JALES;0,776;0,730;0,855;0,750
2010;35;JAMBEIRO;0,756;0,690;0,860;0,727
2010;35;JANDIRA;0,760;0,706;0,841;0,738
2010;35;JARDINÓPOLIS;0,735;0,640;0,853;0,728
2010;35;JARINU;0,733;0,659;0,826;0,723
2010;35;JAÚ;0,778;0,693;0,886;0,768
2010;35;JERIQUARA;0,703;0,628;0,814;0,680
2010;35;JOANÓPOLIS;0,699;0,585;0,824;0,707
2010;35;JOÃO RAMALHO;0,741;0,710;0,818;0,701
2010;35;JOSÉ BONIFÁCIO;0,777;0,717;0,869;0,752
2010;35;JÚLIO MESQUITA;0,716;0,686;0,813;0,659
2010;35;JUMIRIM;0,741;0,655;0,863;0,721
2010;35;JUNDIAÍ;0,822;0,768;0,866;0,834
2010;35;JUNQUEIRÓPOLIS;0,745;0,662;0,860;0,727
2010;35;JUQUIÁ;0,700;0,637;0,823;0,654
2010;35;JUQUITIBA;0,709;0,662;0,791;0,680
2010;35;LAGOINHA;0,693;0,609;0,797;0,686
2010;35;LARANJAL PAULISTA;0,729;0,639;0,829;0,732
2010;35;LAVÍNIA;0,721;0,655;0,820;0,698
2010;35;LAVRINHAS;0,729;0,707;0,823;0,665
2010;35;LEME;0,744;0,665;0,851;0,729
2010;35;LENÇÓIS PAULISTA;0,764;0,717;0,837;0,743
2010;35;LIMEIRA;0,775;0,719;0,852;0,761
2010;35;LINDÓIA;0,742;0,654;0,864;0,722
2010;35;LINS;0,786;0,733;0,869;0,762
2010;35;LORENA;0,766;0,713;0,856;0,736
2010;35;LOURDES;0,742;0,717;0,816;0,697
2010;35;LOUVEIRA;0,777;0,697;0,861;0,783
2010;35;LUCÉLIA;0,752;0,695;0,841;0,728
2010;35;LUCIANÓPOLIS;0,733;0,662;0,809;0,736
2010;35;LUÍS ANTÔNIO;0,731;0,671;0,822;0,709
2010;35;LUIZIÂNIA;0,702;0,623;0,815;0,682
2010;35;LUPÉRCIO;0,724;0,674;0,830;0,679
2010;35;LUTÉCIA;0,720;0,659;0,846;0,670
2010;35;MACATUBA;0,770;0,697;0,859;0,763
2010;35;MACAUBAL;0,743;0,676;0,844;0,720
2010;35;MACEDÔNIA;0,740;0,675;0,852;0,705
2010;35;MAGDA;0,753;0,717;0,823;0,724
2010;35;MAIRINQUE;0,743;0,684;0,831;0,721
2010;35;MAIRIPORÃ;0,788;0,723;0,881;0,767
2010;35;MANDURI;0,739;0,675;0,818;0,730
2010;35;MARABÁ PAULISTA;0,677;0,591;0,809;0,650
2010;35;MARACAÍ;0,771;0,758;0,850;0,711
2010;35;MARAPOAMA;0,752;0,679;0,852;0,736
2010;35;MARIÁPOLIS;0,718;0,651;0,830;0,684
2010;35;MARÍLIA;0,798;0,776;0,854;0,768
2010;35;MARINÓPOLIS;0,731;0,694;0,825;0,681
2010;35;MARTINÓPOLIS;0,721;0,641;0,832;0,703
2010;35;MATÃO;0,773;0,713;0,847;0,766
2010;35;MAUÁ;0,766;0,733;0,852;0,721
2010;35;MENDONÇA;0,744;0,663;0,863;0,720
2010;35;MERIDIANO;0,731;0,667;0,817;0,717
2010;35;MESÓPOLIS;0,724;0,666;0,847;0,674
2010;35;MIGUELÓPOLIS;0,741;0,661;0,863;0,712
2010;35;MINEIROS DO TIETÊ;0,730;0,658;0,823;0,719
2010;35;MIRACATU;0,697;0,655;0,803;0,645
2010;35;MIRA ESTRELA;0,743;0,731;0,806;0,697
2010;35;MIRANDÓPOLIS;0,751;0,665;0,869;0,732
2010;35;MIRANTE DO PARANAPANEMA;0,724;0,674;0,841;0,670
2010;35;MIRASSOL;0,762;0,698;0,846;0,748
2010;35;MIRASSOLÂNDIA;0,738;0,690;0,829;0,704
2010;35;MOCOCA;0,762;0,709;0,827;0,756
2010;35;MOGI DAS CRUZES;0,783;0,740;0,851;0,762
2010;35;MOGI GUAÇU;0,774;0,736;0,852;0,740
2010;35;MOJI MIRIM;0,784;0,715;0,879;0,767
2010;35;MOMBUCA;0,719;0,607;0,820;0,746
2010;35;MONÇÕES;0,772;0,773;0,814;0,731
2010;35;MONGAGUÁ;0,754;0,699;0,854;0,719
2010;35;MONTE ALEGRE DO SUL;0,759;0,678;0,858;0,752
2010;35;MONTE ALTO;0,768;0,707;0,859;0,746
2010;35;MONTE APRAZÍVEL;0,785;0,720;0,861;0,781
2010;35;MONTE AZUL PAULISTA;0,753;0,690;0,843;0,733
2010;35;MONTE CASTELO;0,741;0,709;0,814;0,706
2010;35;MONTEIRO LOBATO;0,710;0,627;0,826;0,692
2010;35;MONTE MOR;0,733;0,639;0,863;0,713
2010;35;MORRO AGUDO;0,712;0,604;0,836;0,716
2010;35;MORUNGABA;0,715;0,627;0,802;0,726
2010;35;MOTUCA;0,741;0,691;0,859;0,685
2010;35;MURUTINGA DO SUL;0,726;0,643;0,847;0,703
2010;35;NANTES;0,714;0,702;0,790;0,655
2010;35;NARANDIBA;0,718;0,670;0,839;0,659
2010;35;NATIVIDADE DA SERRA;0,655;0,520;0,814;0,664
2010;35;NAZARÉ PAULISTA;0,678;0,559;0,818;0,681
2010;35;NEVES PAULISTA;0,754;0,707;0,823;0,737
2010;35;NHANDEARA;0,751;0,672;0,835;0,755
2010;35;NIPOÃ;0,713;0,636;0,814;0,701
2010;35;NOVA ALIANÇA;0,738;0,684;0,826;0,710
2010;35;NOVA CAMPINA;0,651;0,577;0,799;0,598
2010;35;NOVA CANAÃ PAULISTA;0,715;0,675;0,806;0,673
2010;35;NOVA CASTILHO;0,756;0,755;0,823;0,694
2010;35;NOVA EUROPA;0,765;0,718;0,869;0,718
2010;35;NOVA GRANADA;0,739;0,680;0,818;0,727
2010;35;NOVA GUATAPORANGA;0,726;0,644;0,842;0,707
